pod,container,timestamp,value
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203858,4.106306570155412
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203858,8.968536200336299
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203858,1.8656195507234887
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203858,0.0026592008098955304
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203865,4.2052613998905795
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203865,5.239646479289457
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203865,4.106306570155412
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203865,8.968536200336299
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203865,1.8656195507234887
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203865,0.0026592008098955304
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203872,4.2052613998905795
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203872,5.653472557869792
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203872,4.106306570155412
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203872,8.968536200336299
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203872,1.8656195507234887
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203872,0.0026592008098955304
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203879,4.2052613998905795
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203879,5.755555326022484
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203879,4.106306570155412
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203879,8.968536200336299
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203879,1.8667164222133648
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203879,0.0026592008098955304
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203886,4.460387023827602
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203886,5.755555326022484
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203886,4.106306570155412
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203886,8.991849352275914
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203886,1.858678352616365
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203886,0.0026592008098955304
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203893,4.460387023827602
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203893,5.755555326022484
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203893,4.130191300289117
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203893,9.279552985978887
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203893,1.858678352616365
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203893,0.0026592008098955304
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203900,4.460387023827602
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203900,5.755555326022484
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203900,4.466508495008904
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203900,9.279552985978887
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203900,1.858678352616365
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203900,0.00267352052461364
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203907,4.460387023827602
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203907,5.755555326022484
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203907,4.466508495008904
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203907,9.279552985978887
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203907,1.858678352616365
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203907,0.00267352052461364
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203914,4.460387023827602
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203914,5.755555326022484
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203914,4.466508495008904
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203914,9.279552985978887
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203914,1.858678352616365
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203914,0.00267352052461364
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203921,4.460387023827602
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203921,5.755555326022484
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203921,4.466508495008904
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203921,9.279552985978887
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203921,1.858678352616365
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203921,0.00267352052461364
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203928,4.460387023827602
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203928,5.755555326022484
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203928,4.466508495008904
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203928,9.279552985978887
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203928,1.858678352616365
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203928,0.00267352052461364
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203935,4.194119949752989
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203935,5.755555326022484
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203935,4.466508495008904
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203935,9.279552985978887
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203935,1.8389783146665561
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203935,0.00267352052461364
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203942,4.141674644291095
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203942,5.429460135150206
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203942,4.466508495008904
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203942,9.279552985978887
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203942,1.8233572645282738
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203942,0.00267352052461364
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203949,4.141674644291095
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203949,5.429460135150206
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203949,4.466508495008904
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203949,9.033606445325944
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203949,1.8233572645282738
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203949,0.00267352052461364
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203956,4.141674644291095
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203956,5.429460135150206
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203956,3.9448391616179554
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203956,9.033606445325944
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203956,1.8233572645282738
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203956,0.00267352052461364
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203963,4.141674644291095
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203963,5.429460135150206
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203963,3.9448391616179554
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203963,9.033606445325944
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203963,1.8233572645282738
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203963,0.0027501388072232145
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203970,4.141674644291095
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203970,5.429460135150206
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203970,3.9448391616179554
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203970,9.033606445325944
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203970,1.8233572645282738
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203970,0.0026956125069674034
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203977,4.141674644291095
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203977,5.429460135150206
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203977,3.9448391616179554
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203977,9.033606445325944
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203977,1.8233572645282738
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203977,0.0026956125069674034
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203984,4.141674644291095
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203984,5.429460135150206
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203984,3.9448391616179554
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203984,9.033606445325944
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203984,1.8233572645282738
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203984,0.0026956125069674034
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203991,4.141674644291095
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203991,5.887242220131478
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203991,3.9448391616179554
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203991,9.033606445325944
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203991,1.8233572645282738
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203991,0.0026956125069674034
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669203998,4.39864846938393
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669203998,5.49212455720425
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669203998,3.9448391616179554
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669203998,9.033606445325944
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669203998,1.8517215751694869
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669203998,0.0026956125069674034
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204005,4.39864846938393
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204005,5.49212455720425
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204005,4.243619255135094
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204005,9.033606445325944
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204005,1.8517215751694869
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204005,0.0026956125069674034
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204012,4.39864846938393
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204012,5.49212455720425
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204012,4.445544114093507
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204012,9.386385562556114
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204012,1.8517215751694869
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204012,0.0026956125069674034
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204019,4.39864846938393
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204019,5.49212455720425
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204019,4.445544114093507
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204019,9.386385562556114
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204019,1.8517215751694869
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204019,0.0026956125069674034
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204026,4.39864846938393
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204026,5.49212455720425
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204026,4.445544114093507
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204026,9.386385562556114
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204026,1.8517215751694869
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204026,0.002617528699948127
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204033,4.39864846938393
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204033,5.49212455720425
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204033,4.445544114093507
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204033,9.386385562556114
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204033,1.8517215751694869
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204033,0.002617528699948127
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204040,4.39864846938393
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204040,5.49212455720425
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204040,4.445544114093507
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204040,9.386385562556114
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204040,1.8517215751694869
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204040,0.002617528699948127
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204047,4.39864846938393
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204047,4.837005035756217
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204047,4.445544114093507
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204047,9.386385562556114
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204047,1.8517215751694869
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204047,0.002617528699948127
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204054,4.590537500609836
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204054,5.465630347826575
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204054,4.445544114093507
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204054,9.386385562556114
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204054,1.8413655371092512
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204054,0.002617528699948127
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204061,4.453619452094546
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204061,5.465630347826575
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204061,4.445544114093507
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204061,9.386385562556114
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204061,1.8308062756657633
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204061,0.002617528699948127
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204068,4.453619452094546
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204068,5.465630347826575
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204068,4.445544114093507
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204068,9.142630774384736
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204068,1.8308062756657633
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204068,0.002617528699948127
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204075,4.453619452094546
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204075,5.465630347826575
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204075,4.302165308291153
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204075,9.142630774384736
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204075,1.8308062756657633
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204075,0.002617528699948127
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204082,4.453619452094546
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204082,5.465630347826575
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204082,4.011096313856798
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204082,9.142630774384736
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204082,1.8308062756657633
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204082,0.002617528699948127
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204089,4.453619452094546
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204089,5.465630347826575
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204089,4.011096313856798
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204089,9.142630774384736
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204089,1.8308062756657633
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204089,0.002617528699948127
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204096,4.453619452094546
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204096,5.465630347826575
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204096,4.011096313856798
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204096,9.142630774384736
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204096,1.8308062756657633
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204096,0.002617528699948127
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204103,4.453619452094546
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204103,5.465630347826575
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204103,4.011096313856798
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204103,9.142630774384736
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204103,1.8308062756657633
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204103,0.0025163213074204036
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204110,4.453619452094546
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204110,5.072966107722582
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204110,4.011096313856798
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204110,9.142630774384736
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204110,1.8308062756657633
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204110,0.0025163213074204036
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204117,4.6567870033664445
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204117,5.095148922629999
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204117,4.011096313856798
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204117,9.142630774384736
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204117,1.8621362678735416
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204117,0.0025163213074204036
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204124,4.326787684414003
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204124,5.095148922629999
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204124,4.011096313856798
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204124,9.142630774384736
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204124,1.8621362678735416
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204124,0.0025163213074204036
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204131,4.326787684414003
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204131,5.095148922629999
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204131,4.458849938194455
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204131,9.226318988381067
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204131,1.8621362678735416
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204131,0.002611909063330311
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204138,4.326787684414003
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204138,5.095148922629999
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204138,4.458849938194455
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204138,9.226318988381067
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204138,1.8621362678735416
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204138,0.002611909063330311
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204145,4.326787684414003
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204145,5.095148922629999
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204145,4.458849938194455
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204145,9.226318988381067
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204145,1.8621362678735416
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204145,0.002611909063330311
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204152,4.326787684414003
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204152,5.095148922629999
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204152,4.458849938194455
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204152,9.226318988381067
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204152,1.8621362678735416
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204152,0.002611909063330311
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204159,4.326787684414003
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204159,5.095148922629999
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204159,4.458849938194455
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204159,9.226318988381067
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204159,1.8621362678735416
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204159,0.002611909063330311
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204166,4.326787684414003
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204166,5.095148922629999
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204166,4.458849938194455
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204166,9.226318988381067
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204166,1.8621362678735416
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204166,0.002611909063330311
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204173,4.772178548991075
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204173,5.420342406809007
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204173,4.458849938194455
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204173,9.226318988381067
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204173,1.8621362678735416
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204173,0.002611909063330311
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204180,4.998251702424817
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204180,5.696503065652023
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204180,4.47649935769817
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204180,9.226318988381067
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204180,1.8489335333627614
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204180,0.002611909063330311
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204187,4.998251702424817
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204187,5.696503065652023
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204187,4.239307124594227
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204187,9.335695802591253
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204187,1.8489335333627614
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204187,0.002611909063330311
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204194,4.998251702424817
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204194,5.696503065652023
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204194,4.239307124594227
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204194,9.276395883361817
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204194,1.8489335333627614
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204194,0.002611909063330311
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204201,4.998251702424817
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204201,5.696503065652023
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204201,4.239307124594227
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204201,9.276395883361817
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204201,1.8489335333627614
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204201,0.002671734547150616
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204208,4.998251702424817
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204208,5.696503065652023
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204208,4.239307124594227
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204208,9.276395883361817
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204208,1.8489335333627614
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204208,0.002671734547150616
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204215,4.998251702424817
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204215,5.696503065652023
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204215,4.239307124594227
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204215,9.276395883361817
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204215,1.8489335333627614
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204215,0.002671734547150616
eric-bss-cil-database-cd-cil1-rack3-0,cassandra,1669204222,4.998251702424817
eric-bss-cil-database-cd-cil1-rack4-0,cassandra,1669204222,5.696503065652023
eric-bss-cil-database-cd-cil1-rack2-0,cassandra,1669204222,4.239307124594227
eric-bss-cil-database-cd-cil1-rack1-0,cassandra,1669204222,9.276395883361817
eric-bss-cil-rate-858c6bc98f-87kcf,cilrate,1669204222,1.8489335333627614
eric-bss-cil-stress-simulator-7b5cdcc8db-9nj4q,stress-simulator,1669204222,0.002671734547150616
