Timestamp,MBean Name,Value
2020-05-15 00:13:20.816,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:13:20.817,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2050835
2020-05-15 00:13:20.817,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:13:30.820,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:13:30.820,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2050835
2020-05-15 00:13:30.821,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:13:40.824,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:13:40.824,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2051220
2020-05-15 00:13:40.825,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:13:50.819,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:13:50.819,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2051220
2020-05-15 00:13:50.820,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:14:00.814,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:14:00.815,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2051220
2020-05-15 00:14:00.815,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:14:10.835,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:14:10.836,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2051220
2020-05-15 00:14:10.836,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:14:20.817,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:14:20.817,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2051220
2020-05-15 00:14:20.818,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:14:30.821,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:14:30.821,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2051220
2020-05-15 00:14:30.822,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:14:40.817,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:14:40.818,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2051605
2020-05-15 00:14:40.818,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:14:50.822,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:14:50.823,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2051605
2020-05-15 00:14:50.823,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:15:00.816,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:15:00.816,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2051605
2020-05-15 00:15:00.817,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:15:10.816,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
2020-05-15 00:15:10.816,org.apache.cassandra.metrics:type=Compaction:name=CompletedTasks,2051605
2020-05-15 00:15:10.817,org.apache.cassandra.metrics:type=Compaction:name=TotalCompactionsCompleted,486354
2020-05-15 00:15:20.838,org.apache.cassandra.metrics:type=Compaction:name=PendingTasks,0
